,IN_1_CheckIn_Planned_Mins,IN_1_CheckIn_Effective_Mins,IN_1_Dep_Seg1_Planned_Mins,IN_1_Dep_Seg1_Effective_Mins,IN_1_Arr_Seg1_Planned_Mins,IN_1_Arr_Seg1_Effective_Mins,IN_1_Dep_Seg2_Planned_Mins,IN_1_Dep_Seg2_Effective_Mins,IN_1_Arr_Seg2_Planned_Mins,IN_1_Arr_Seg2_Effective_Mins,IN_1_Dep_Seg3_Planned_Mins,IN_1_Dep_Seg3_Effective_Mins,IN_1_Arr_Seg3_Planned_Mins,IN_1_Arr_Seg3_Effective_Mins,IN_1_Delivery_Planned_Mins,IN_1_Delivery_Effective_Mins,IN_2_CheckIn_Planned_Mins,IN_2_CheckIn_Effective_Mins,IN_2_Dep_Seg1_Planned_Mins,IN_2_Dep_Seg1_Effective_Mins,IN_2_Arr_Seg1_Planned_Mins,IN_2_Arr_Seg1_Effective_Mins,IN_2_Dep_Seg2_Planned_Mins,IN_2_Dep_Seg2_Effective_Mins,IN_2_Arr_Seg2_Planned_Mins,IN_2_Arr_Seg2_Effective_Mins,IN_2_Dep_Seg3_Planned_Mins,IN_2_Dep_Seg3_Effective_Mins,IN_2_Arr_Seg3_Planned_Mins,IN_2_Arr_Seg3_Effective_Mins,IN_2_Delivery_Planned_Mins,IN_2_Delivery_Effective_Mins,IN_3_CheckIn_Planned_Mins,IN_3_CheckIn_Effective_Mins,IN_3_Dep_Seg1_Planned_Mins,IN_3_Dep_Seg1_Effective_Mins,IN_3_Arr_Seg1_Planned_Mins,IN_3_Arr_Seg1_Effective_Mins,IN_3_Dep_Seg2_Planned_Mins,IN_3_Dep_Seg2_Effective_Mins,IN_3_Arr_Seg2_Planned_Mins,IN_3_Arr_Seg2_Effective_Mins,IN_3_Dep_Seg3_Planned_Mins,IN_3_Dep_Seg3_Effective_Mins,IN_3_Arr_Seg3_Planned_Mins,IN_3_Arr_Seg3_Effective_Mins,IN_3_Delivery_Planned_Mins,IN_3_Delivery_Effective_Mins,OUT_CheckIn_Planned_Mins,OUT_CheckIn_Effective_Mins,OUT_Dep_Seg1_Planned_Mins,OUT_Dep_Seg1_Effective_Mins,OUT_Dep_Seg1_Hub_ID,OUT_Arr_Seg1_Planned_Mins,OUT_Arr_Seg1_Effective_Mins,OUT_Arr_Seg1_Hub_ID,OUT_Dep_Seg2_Planned_Mins,OUT_Dep_Seg2_Effective_Mins,OUT_Dep_Seg2_Hub_ID,OUT_Arr_Seg2_Planned_Mins,OUT_Arr_Seg2_Effective_Mins,OUT_Arr_Seg2_Hub_ID,OUT_Dep_Seg3_Planned_Mins,OUT_Dep_Seg3_Effective_Mins,OUT_Dep_Seg3_Hub_ID,OUT_Arr_Seg3_Planned_Mins,OUT_Arr_Seg3_Effective_Mins,OUT_Arr_Seg3_Hub_ID,OUT_Delivery_Planned_Mins,OUT_Delivery_Effective_Mins,OUT_Hops
IN_2_Arr_Seg3_Planned_Mins,-0.003375661487994977,-0.00269723720496722,0.020577874881395633,-0.012496819639060065,-0.010709386153304358,-0.0021310734700818366,0.031072630206747897,0.04099686038348818,0.05911640136554019,0.029850569216184945,-0.0026066414840673993,-0.0023789444408388685,-0.0033498003452482185,-0.003313596242734766,-0.035996683655760614,0.0011391504160809958,-0.0031236670121772337,0.00010003193689963982,0.03580607438934637,-0.009481052935863191,0.01609288211361745,0.024892867061829287,0.05510051390824993,0.04492376314272306,0.037867278526091536,0.03549474299999147,0.741906575742214,0.6558996478316481,1.0,0.5909694903222582,0.05207899862718819,-0.0008973544090539203,-0.006047342997561082,-0.005428795005202023,0.027321730269367323,0.0005500160745061564,0.006109415995624465,0.010710774938218082,0.01794961568548812,0.01702243214018174,0.010285092852011563,0.01298338424796996,0.007028684279061306,0.014053664320609201,0.0826839488936306,0.10539480546611756,0.0071326673794061156,0.013051201129580007,0.004572011092928537,0.004813342959597439,0.08577212525096135,0.015403324965103573,0.040351744190371776,-0.010499573274460425,0.002606354876916526,-0.02330425770116607,0.011964828224765394,0.008278322391122186,5.382218688537721e-05,0.015571797845000911,0.039594337636781676,0.022799427335447025,-0.002965299504285807,-0.00295256653705859,-0.003645606432541525,-0.003219466276485088,-0.003092807513585308,-0.003400742463773094,-0.03168634926430336,0.013883300460534003,0.016535637389872872
IN_2_Arr_Seg3_Effective_Mins,-0.0011277745677060406,-0.0009437304298675481,0.024938741155225985,-0.0017033943043150163,-0.0015413082099615604,-0.002709375058539028,0.02222509754616523,0.031234307609591585,0.01664672573320741,0.007982138906816788,-0.002652850712295548,-0.002421117170491465,-0.003409183919713095,-0.0033723380090928947,-0.014163575395877662,0.0038370770864509995,-0.005288721779200269,-0.0019077554637062799,0.0458955320532079,-0.01011135869192537,0.009700724429016075,0.007389891699731166,0.05436916748528559,0.05534576501172158,0.04513948786795963,0.045853933566774516,0.3889788788552732,0.3677058347935848,0.5909694903222582,1.0,0.053787340620349906,-0.0031690194563464558,-0.006811126171625859,-0.0058326183037696105,0.04686515485103204,0.0019290324426036289,0.012430622171198601,0.013584253486512309,0.04451669332111128,0.04513339894429943,0.043494791768370226,0.045085424293464474,0.010053193472138665,0.021162197802147068,0.09543590062764232,0.12861793768752255,0.00960958270074925,0.019726795328003036,0.011827956065415215,0.01094758077506463,0.06699779772361474,0.0191301234693453,0.01196247566700487,-0.008499752025067394,0.005183511677506377,-0.027184530068470467,-0.003515867952410804,-0.005496081966767133,-0.014007943816289474,0.01328444504731727,0.024645744090509847,-0.0007680906621412083,-0.003017866841372979,-0.003004908150511639,-0.0037102339451282043,-0.0032765393541800006,-0.003147635248482712,-0.0034610291487042204,-0.010408706174822278,0.018750724679325433,-0.0031317819509867765
IN_2_Delivery_Planned_Mins,-0.015276367993506535,-0.019663914274251248,-0.05674212794924283,0.012127472721551366,-0.03838516990911268,-0.019155003239579183,-0.006637596842409622,-0.01300618754564708,-0.026978717302022254,-0.030570781302363206,-0.030705332588086928,-0.02751953126035742,-0.02937302214457795,-0.031968358592016494,0.15070875545870663,-0.00579201821117888,0.16551554939726057,0.11764336119174802,0.3542185540144013,0.37620442602251686,0.45167171655065413,0.402772602849797,0.18362608564320926,0.19016756018667907,0.17111351696353105,0.15727258460520638,0.04596648700472698,0.03993728693322258,0.05207899862718819,0.053787340620349906,1.0,0.09376244551996459,0.13256374194139117,0.10819259793500373,0.2856835256013045,0.23639564793457502,0.31676501786831135,0.282398785021124,0.1363614618625153,0.1445325268861748,0.15675088583988844,0.14936596908076308,0.036156973645823404,0.04313505493862347,0.039399142113416066,0.048798337521621306,0.4394272094886016,0.13194022002919306,0.0027547742305246755,0.004113814236673574,-0.04604055431029764,-0.023516300426985864,0.01849708570067642,-0.010491191315490766,-0.01493816396263559,0.009168467432177939,0.04015052954021577,0.04176252203789428,0.01411571263463754,0.00894689502438464,0.01800008140743642,0.010366066225712369,-0.007403290658075,-0.010374575489222479,-0.011857171732601542,-0.007660414694890211,0.013569979593010503,-0.004055273359409329,0.05300513734425848,0.011145736354875407,0.013118487819984703
IN_2_Delivery_Effective_Mins,2.0128183113752498e-05,-0.0023314416865084044,0.0020078696677242524,0.017464231389348578,-0.0059461382585524174,-0.005648930521755559,0.00800696361364768,0.013004788643690866,0.024928282487348775,0.019221486745125298,-0.0048767147683333656,-0.0037763392992457,-0.0052872913068518,-0.005883441894827746,-0.009375322349463087,0.04224684354489717,0.07760601189746182,0.06944055303074304,0.08870718635092055,0.08437185834609842,0.08452086787399815,0.07441125026969081,0.07665336836641895,0.06993170882907797,0.04593885618266006,0.03643510357126252,-0.002934322446470523,-0.002948703616011779,-0.0008973544090539203,-0.0031690194563464558,0.09376244551996459,1.0,0.0053589963684341725,0.00020091356521423614,0.041663059753715155,0.04326304739847637,0.04356602824940298,0.03639715170283445,0.04020065293105118,0.0436471873307871,0.03966304004654412,0.03257201905834193,0.008522299429719906,0.009136299820040102,0.003831220639124659,0.0034575763803679376,0.049691048725903963,0.18581956417921222,0.014111073975892507,0.011749225324753603,0.030286152894243305,0.02237169551474711,-0.05292773653179673,0.0034196395426575967,0.020313700334166112,-0.002220333503612502,0.02867868589190577,0.025873309504121384,0.015453666089648824,0.006095535260941185,0.007321306199032261,0.007239464219951959,-0.004132652600510181,-0.003116466802084384,-0.005249173533963622,-0.006268799507427769,-0.0048729831863506875,-0.0038486832108871345,-0.040701238096869305,-0.000679634599181252,0.007633766598272297
IN_3_CheckIn_Planned_Mins,0.08717863848886967,0.08023359071148949,-0.04643471948935613,0.05668804228860828,0.059123558633412655,0.017644688514826028,-0.0037969198710854075,-0.002116042823353076,0.00046064758316485664,-0.004073549712236491,-0.008111432670376418,-0.006787466966638161,-0.008617839303270628,-0.00905235822142021,-0.019257361688729442,-0.015008441925216234,0.09608179367960606,0.08607743660353454,0.07415564429518484,0.09594475355474091,0.1865988423600446,0.16560566384208503,0.048736990368639585,0.05639217434930708,0.05391549609270821,0.06644875952675097,-0.006003549816773624,-0.005787664768657622,-0.006047342997561082,-0.006811126171625859,0.13256374194139117,0.0053589963684341725,1.0,0.9897699081921237,0.23507276741661595,0.3811819468621239,0.42578491426033765,0.39546066119540974,0.09155293567991511,0.101323377343084,0.11536968822128392,0.10506454495249852,-0.0023945284470937894,-0.0022930627830177333,-0.0013982733891306487,-0.001511220621340092,0.27629258668468143,0.07171320659193679,0.011259176483813938,0.014980312916776862,-0.027486510239277447,0.010767495423797407,0.03829501613868882,0.02359761579346853,0.0003473656440000845,0.013704339276027508,-0.0185429366003869,-0.017901113395563013,-0.04496055847516011,-0.03159888916710626,-0.032277813182286966,-0.04703968601433678,-0.0059564166149974,-0.004779860879555153,-0.008097751796369743,-0.006558254374974893,-0.0057443473003719195,-0.006572096688250217,-0.018760604940739032,0.010405440233068886,-0.05470911592992755
IN_3_CheckIn_Effective_Mins,0.0881160544789338,0.08156693466376197,-0.045279989407195874,0.05444402598714162,0.05566276728615624,0.017848618804733735,-0.006896615283912764,-0.00530623821110978,-0.0043829392970959925,-0.006483330755537334,-0.007945071128592848,-0.006672216889159818,-0.008652346050859594,-0.0089221820858603,-0.019101689021455117,-0.014463749506603542,0.07833666142590508,0.07113284234529227,0.04796992756261091,0.07049798327222334,0.1550719471912261,0.1381080921371621,0.035397248384296656,0.041038501995488065,0.039332899403729575,0.04959258397208816,-0.004733819712603007,-0.004820561864100841,-0.005428795005202023,-0.0058326183037696105,0.10819259793500373,0.00020091356521423614,0.9897699081921237,1.0,0.1809543283371196,0.252679046626535,0.3559358702407361,0.32661668112486797,0.06359704692387977,0.07176572558293537,0.08358504307008652,0.07451513592879776,-0.0023150520858016403,-0.002227542292825027,-0.00030013473482335285,-0.00037081549592275765,0.21662854966543343,0.049479194705220116,0.009273654093335837,0.012829946445093372,-0.028909059359520716,0.013004049964936822,0.0372221254027644,0.024766519831376763,0.0018520944677827126,0.012680097946277533,-0.02392005579712023,-0.023710872721239618,-0.05155294061880588,-0.03506389125061101,-0.035220495883526846,-0.05031867790891574,-0.007270816623591896,-0.006688210010071632,-0.010233224156714547,-0.009070097912382814,-0.00876247429310268,-0.008486920210921067,-0.01673537707346062,0.012063901154004296,-0.06005623634645891
IN_3_Dep_Seg1_Planned_Mins,-0.03117917066600203,-0.029262912328184235,0.0960321025205833,-0.0014815481822383879,-0.01935159319192431,-0.011122747928821486,0.014651904573162499,0.009516123617863347,0.02003690669224866,0.012242622787494838,0.0032868062839653237,0.0012593906774771315,0.03377024714268641,0.022182944970422135,-0.0397882415448763,0.02021723777188422,0.07685586114359903,0.05990817167625096,0.32442542043541817,0.1768741995294371,0.25666756147395686,0.24245273753696855,0.13575170899213343,0.14740612859893068,0.12024450645627976,0.09964933095027066,0.019595000854800787,0.02122059197797871,0.027321730269367323,0.04686515485103204,0.2856835256013045,0.041663059753715155,0.23507276741661595,0.1809543283371196,1.0,0.5867443810897646,0.6523454611519234,0.6443706088542458,0.3313839303730018,0.337529022481052,0.30433964041368133,0.29768714597368,0.053242306062304824,0.06790383944252232,0.10819747772231046,0.12206645748943687,0.5704344030649922,0.24101696289169583,0.0252320568945364,0.023580437072106223,0.06487226920053586,0.026597215327972826,-0.03822271871130279,0.0033912550160906454,0.031234653738065186,-0.0034010242449817067,0.05154837360677812,0.053988679463905856,0.042295250974670746,0.06153895576102589,0.044816748644370234,0.04072323167806889,0.037070846079803196,0.04363661942058302,0.04854835431590318,0.04001071349502198,0.04566195567342214,0.051124225479065796,-0.027887877199611277,-0.0013637855051326746,0.05290620736593719
IN_3_Dep_Seg1_Effective_Mins,0.011997558620752895,0.008237168399804476,0.004209755931638067,0.028898771305743417,0.03265362188276155,0.0011262617428907066,0.018869088254564584,0.019122766757452638,0.032002973267428056,0.014071288949363561,-0.002763248443362187,-0.0027044809104329547,0.004910132743730214,0.0007250836496439403,-0.015587318137235455,-0.002714391702505269,0.1376084011303997,0.11384802481213613,0.2364142219713951,0.21208816299058433,0.286256692798839,0.25303604311545885,0.11062264348448622,0.12658723456896906,0.11304427780386461,0.12696462099174974,-0.004963521473731391,-0.002878620280064285,0.0005500160745061564,0.0019290324426036289,0.23639564793457502,0.04326304739847637,0.3811819468621239,0.252679046626535,0.5867443810897646,1.0,0.6558241774491436,0.6405893107118096,0.24840002017085724,0.2509787488926206,0.26690276923351297,0.25501972132080086,0.00955810956082934,0.012873988451037793,0.016047521330033253,0.018731411506718317,0.5391246414009075,0.20477149258842586,0.014893847809478049,0.01630850075818332,0.01760146292284885,0.004179072520172224,0.008286940798408686,0.0006027837539213332,-0.004305614872492482,0.007967184325770265,0.032727819205804774,0.03585829776950214,0.02877112918537475,0.02222354706840241,0.016137744339444624,0.009963964732270455,0.014397256900654172,0.0196684134514993,0.021214902899768504,0.022010493331530954,0.026126066756340775,0.020745668603940108,-0.027839612045636977,-0.00568424226109118,0.021028043911511713
IN_3_Arr_Seg1_Planned_Mins,0.03534127403063374,0.029552215996969083,-0.025766635018694528,0.042287893486077026,0.09118398459049636,0.024718172067768385,-0.0014574593139452501,-0.006943418541358474,-0.00643276408694499,-0.023088915310628528,-0.0006995127590988138,-0.0020429807032119,0.013242911053376502,0.01586800758732893,-0.03265803913239367,0.0002000596980175572,0.18426663316257996,0.15794442558631525,0.25927303877236063,0.2427601896644505,0.3784288963167329,0.34052231246644743,0.11007550233139737,0.1215651173710679,0.11619508583122853,0.10612639154477749,0.012019967767740941,0.014980764181455625,0.006109415995624465,0.012430622171198601,0.31676501786831135,0.04356602824940298,0.42578491426033765,0.3559358702407361,0.6523454611519234,0.6558241774491436,1.0,0.9123442227669875,0.27691878380119345,0.30036879583102893,0.31460228395389406,0.2935500847155863,0.01604625424770554,0.020042285764889443,0.03469749826013726,0.043034992426122395,0.6599786631693713,0.23948462230479758,0.016884854825492228,0.016304410206210804,-0.01593302701336748,-0.0011785611569147128,0.030196735957057068,0.03827994503055848,0.0037170386159491066,0.02016594906495525,0.010349404212400774,0.014597854766336972,-6.673805612715403e-05,0.014368252099069152,0.0038971128899305714,-0.0344728646018566,-0.007440951354661801,-0.004818640916319917,-0.007354178110781113,-0.004930439493639685,0.0020229238159063545,-0.007629992647839325,-0.025982256327201664,-0.0032493756931847185,-0.026854471437894867
IN_3_Arr_Seg1_Effective_Mins,0.0286918966351623,0.024106275691819036,-0.006106961401332854,0.03811674217478118,0.08179337311673497,0.030028783498749777,2.297640141116826e-05,-0.0031098900071872514,-0.01492773535193626,-0.02011609530148369,0.0013334224479543241,-4.7682949913992045e-05,0.013552919583594964,0.018696748362854128,-0.05430556371123086,-0.0023651129962828435,0.16042030408519659,0.1360502763721152,0.25602861330259274,0.22596094050057336,0.34987297935330347,0.3277413444710301,0.11305624622756429,0.12102104207592779,0.10194205935990709,0.09405120795864547,0.017568809115490157,0.019203756424308542,0.010710774938218082,0.013584253486512309,0.282398785021124,0.03639715170283445,0.39546066119540974,0.32661668112486797,0.6443706088542458,0.6405893107118096,0.9123442227669875,1.0,0.2956354924005095,0.2822908982835236,0.2967946986629516,0.2902625517682293,0.006199961472397477,0.010593617601652314,0.02618604565556869,0.03513474115792013,0.6047429146452942,0.22487187100387873,0.01974818980184426,0.01833229089808145,-0.003986707472490072,0.004274689292454371,0.009977746101196828,0.041693534421486184,0.009850682322407949,0.006046064962375779,-0.008741875181799683,-0.003655031818453505,-0.012602258189280922,0.006559398609106521,-0.005557006108960943,-0.03520297145200077,-0.006660696894457757,-0.0034195019910267304,-0.0041306935360651,-0.00274348632833037,0.003701110309096993,-0.004159836074427813,-0.03719535818577132,-0.00498602946399239,-0.031231235435298352
IN_3_Dep_Seg2_Planned_Mins,-0.024533044435759967,-0.025658712917227242,0.04046997874732437,0.008704989544996423,-0.024352161401821407,-0.021666059950041075,0.10841950563525071,0.11252563115938069,0.07416463774306521,0.06146395169477639,0.02279437913125892,0.01396736798356106,0.0421510661162445,0.030865036642369857,0.007620554866785674,0.0405435631541729,0.034409473232603925,0.027565782786665508,0.12200734793638263,0.06875499212353728,0.10034190380592793,0.08780985892869678,0.13289732109149285,0.1441356762577037,0.15631899147864664,0.11896786887834554,-0.005103871963991442,-0.0023431987691098473,0.01794961568548812,0.04451669332111128,0.1363614618625153,0.04020065293105118,0.09155293567991511,0.06359704692387977,0.3313839303730018,0.24840002017085724,0.27691878380119345,0.2956354924005095,1.0,0.9570811274109251,0.6538264058301897,0.6286991032174318,0.1340462719097113,0.1324253996102253,0.11749493966683645,0.12187819628828694,0.30062451610358143,0.1540695762507023,0.0015188470455567045,0.007844920671180053,0.04180426555434468,-0.03337742420672819,-0.038705998713030466,-0.04387353181084823,-0.028592910261930043,-0.021084069139513998,0.04826363538270959,0.054093654549500034,0.06713254765832236,0.103900742145054,0.08825462108536522,0.07972614964647665,0.0213134227913954,0.02677756428059067,0.027482852055253318,0.01574680086245725,0.015321030000413348,0.022230142645281264,-0.045097644930281705,0.08414840837287343,0.09089244489255405
IN_3_Dep_Seg2_Effective_Mins,-0.020744947496498505,-0.02142452489308622,0.036660443654676474,0.005257114696975638,-0.022594568406424452,-0.02363302867026202,0.11890395638682642,0.12124806774602782,0.07940186812695693,0.06809025748254098,0.023276828139625356,0.015395090163744216,0.04293622587514463,0.031026265405288175,0.014116777536491341,0.038973841788974874,0.04510442807487702,0.03884539534468188,0.12633128467926116,0.06788820173713174,0.1054796847674465,0.0917021916517694,0.1537494945229064,0.16796694972303897,0.18030700288470122,0.13510641076058016,-0.005747956327810557,-0.0030281063234747184,0.01702243214018174,0.04513339894429943,0.1445325268861748,0.0436471873307871,0.101323377343084,0.07176572558293537,0.337529022481052,0.2509787488926206,0.30036879583102893,0.2822908982835236,0.9570811274109251,1.0,0.713615646118636,0.6713495790738426,0.08308727318776286,0.08680927932769429,0.10849137855966123,0.11085410570774382,0.3053492435747816,0.16775929222023198,0.0021671245631436947,0.00811060959176798,0.041240268365541836,-0.030578710324583834,-0.042922590041000006,-0.039170390421983635,-0.02029825736577089,-0.012922853636019901,0.05769071672854636,0.060869076509038625,0.07286184645549054,0.10337843641476602,0.08834937345389075,0.07397896208062074,0.02328605793685756,0.028424180748103666,0.028306074226842684,0.016832872734589777,0.016110131034270996,0.023143107754656497,-0.04520617449177061,0.0772633249521954,0.0906514974297067
IN_3_Arr_Seg2_Planned_Mins,-0.022790895712586176,-0.02343113924553803,0.019264864063811286,0.0014597163589182406,-5.235720127805027e-06,-0.012406158802672712,0.10883113672369922,0.11338377006011181,0.11410713431446129,0.1060652873109466,0.02703329802410599,0.017021579768120302,0.046635505216313794,0.03401087855738847,-0.004426572164243412,0.02713607666256671,0.0529768424039347,0.04576792664192729,0.12799137339181801,0.07605118190891136,0.12268607119604409,0.09579640792522431,0.12758452651806285,0.14396348619457222,0.22695839710611912,0.15705509621485464,-0.007246035938061441,-0.004383290070320333,0.010285092852011563,0.043494791768370226,0.15675088583988844,0.03966304004654412,0.11536968822128392,0.08358504307008652,0.30433964041368133,0.26690276923351297,0.31460228395389406,0.2967946986629516,0.6538264058301897,0.713615646118636,1.0,0.9557177060710613,0.07134783162681382,0.07701258411563766,0.07207362980846825,0.08304842674202915,0.30800223424913226,0.18930359669615748,0.026588278378335536,0.034568253872213316,0.03984481276883062,-0.039296493412834296,-0.035833863281912855,-0.025475439893951457,-0.002294998451240698,-0.02780672775640065,0.051649750565222946,0.05468158587251443,0.054693421392691635,0.09459451723018433,0.07045014115097167,0.06720386222143862,0.03320852597745466,0.03616231199744909,0.033169714223671626,0.02673711095378178,0.025161369928274262,0.03474328085457733,-0.05353334002637836,0.0038266990638953636,0.0871577518484301
IN_3_Arr_Seg2_Effective_Mins,-0.028742171479431547,-0.029191206368151573,0.02189589812564908,0.00035840670375068313,-0.005544307937738827,-0.01173600914076525,0.09726533885365089,0.10185413401044924,0.09311917831374052,0.08575841124125556,0.015709194096610236,0.01511889817941843,0.025763075634322372,0.02234996744674907,0.0029426572284634335,0.023895665920384657,0.041170849771731396,0.03448696028363221,0.13377058195266076,0.07160507709303134,0.11278702975575869,0.08873193109698173,0.11280590391398142,0.12709866381428503,0.19430227830897534,0.14205532232895995,-0.006126611143273221,-0.003241899625565164,0.01298338424796996,0.045085424293464474,0.14936596908076308,0.03257201905834193,0.10506454495249852,0.07451513592879776,0.29768714597368,0.25501972132080086,0.2935500847155863,0.2902625517682293,0.6286991032174318,0.6713495790738426,0.9557177060710613,1.0,0.08909633048146359,0.09617672977189386,0.0868736392484599,0.10595987703792403,0.2942579380034263,0.1671580661495564,0.028356952608282963,0.03581696566662573,0.024154680040352938,-0.039326079589947244,-0.023254850519497456,-0.028969084571469312,-0.008292735831286393,-0.033966460699041565,0.04300628397606148,0.046701252409599575,0.044942954408625155,0.07526677636568982,0.05985654225447088,0.05600673479270395,0.035274234421945355,0.039333171595268196,0.03831710961736637,0.029046986900595363,0.027612338753479855,0.037627056702177454,-0.04098920173536066,0.009763136843124812,0.07704410991303835
IN_3_Dep_Seg3_Planned_Mins,-0.008534158530919357,-0.006871066883866927,-0.00340497229817075,-0.013007295782428782,-0.001990952375077137,-0.003960154527461761,-0.010685109046788014,-0.010238491826642018,-0.012056304448785004,-0.011953042682816566,-0.0016178226336913174,-0.0014765015381700006,-0.002079067201997095,-0.002056596978594016,0.00788049422278179,-0.0012784191405894457,0.008864342561986881,3.7706954188275106e-05,0.016386491351655996,0.05529139469019577,0.013694629529407277,0.016879907631482838,0.024885036612970035,0.025255099101584938,0.03082633916564118,0.036091243692888034,0.0010557493846451744,0.0010528602835902698,0.007028684279061306,0.010053193472138665,0.036156973645823404,0.008522299429719906,-0.0023945284470937894,-0.0023150520858016403,0.053242306062304824,0.00955810956082934,0.01604625424770554,0.006199961472397477,0.1340462719097113,0.08308727318776286,0.07134783162681382,0.08909633048146359,1.0,0.9835074336095528,0.49336067545365825,0.5463600548669849,0.07006114359964538,0.004443094697187822,0.021568963740358753,0.024186416313997688,0.012168419553941368,-0.009105447930821315,0.000997662572855824,-0.0038641450053199904,-0.007033588298939776,-0.030162449242966176,0.0026726021563501733,0.007129828991499639,-0.007888860381071923,0.014523773502750895,0.014721261388652835,0.008256565243376408,-0.0018404251919682756,-0.0018325224240962204,-0.002262660067974758,-0.001998174832380905,-0.0019195635562897781,-0.002110684276163376,-0.0038674061090271756,-0.0021217796207609638,0.01810041144814855
IN_3_Dep_Seg3_Effective_Mins,-0.009590253032305528,-0.008179867486826644,-0.0012958567491229088,-0.010831444463950847,-0.0024661895245205122,-0.004909567889064724,-0.011109819857011915,-0.0107950162109399,-0.012820972556607779,-0.013092193540968198,-0.0018324289588756875,-0.00167236143197849,-0.0023548582329421474,-0.002329407304503664,0.006684035242494928,0.0004135419508370273,0.007322671892837178,-0.0005944773183741443,0.025154563532468865,0.05169891055025653,0.016378769281974223,0.019387850341752742,0.028659768163604372,0.029137478830222174,0.033080874655939146,0.03993640988793054,0.0032699065860847796,0.0033359406773891703,0.014053664320609201,0.021162197802147068,0.04313505493862347,0.009136299820040102,-0.0022930627830177333,-0.002227542292825027,0.06790383944252232,0.012873988451037793,0.020042285764889443,0.010593617601652314,0.1324253996102253,0.08680927932769429,0.07701258411563766,0.09617672977189386,0.9835074336095528,1.0,0.5833131141653721,0.6350043005478806,0.07327392689672527,0.008064514798552266,0.02395497756611713,0.026601048492434304,0.0177227985993123,-0.007944186213412117,0.0026703349521523543,-0.006657619658083541,-0.00877490784900594,-0.030577153546439553,0.006132402668925581,0.010316274504872415,-0.006778255124228569,0.01743936697925493,0.0185867387179525,0.008131035329866398,-0.002084560042723747,-0.002075608962177313,-0.0025628050141183532,-0.002263235382853457,-0.0021741962163813622,-0.002390669426103388,-0.007579968095081444,-0.0015614691671429945,0.01934662467184579
IN_3_Arr_Seg3_Planned_Mins,-0.00674414337119328,-0.007532138491380299,0.032297190568074514,0.012259656993194343,0.004527677404287109,0.0006970507424620876,-0.0051564499588176195,-0.007254426359491955,-0.0028854244150354784,-0.014788469244043468,-0.0022941255945187243,-0.0020937276426485963,-0.0029481855312799427,-0.0029163220169798948,-0.005961836352167898,0.00754234753703873,0.007523749646134847,0.005496159115328158,0.040944019240449575,0.02211884181389744,0.024484503421504666,0.026506093716356295,0.01962205865176299,0.022073679562361375,0.02185693778029636,0.024478483567763984,0.015067665043159883,0.012886553632670316,0.0826839488936306,0.09543590062764232,0.039399142113416066,0.003831220639124659,-0.0013982733891306487,-0.00030013473482335285,0.10819747772231046,0.016047521330033253,0.03469749826013726,0.02618604565556869,0.11749493966683645,0.10849137855966123,0.07207362980846825,0.0868736392484599,0.49336067545365825,0.5833131141653721,1.0,0.9371843306041457,0.046736931387992814,0.014450964880455639,0.0241942892861089,0.02752671042769836,0.03929764372738507,-0.007475580186987604,0.005878805824737844,-0.010865383950226319,-0.009761680527863848,-0.01608737055982523,0.019287506685024478,0.021435120904820398,0.00974542653011505,0.035365512288004726,0.055033173467334634,0.007722759640641815,-0.0026097833283849703,-0.002598576944158871,-0.0032085265865298795,-0.0028334774961263427,-0.002722004126460997,-0.002993019902411762,-0.016214820080136014,0.006607379653689551,0.02471028719227296
IN_3_Arr_Seg3_Effective_Mins,-0.008932000546928578,-0.007465538271739354,0.035702503803228175,-0.002818952053874236,-0.00023501892125691605,-0.0018701386854643098,-0.0030142984357820566,-0.005786681405216898,-0.0009384736695789899,-0.014874034074390006,-0.0024849325601308332,-0.002267867114029983,-0.0031933919561719032,-0.0031588782903318293,-0.006535503713315993,0.0029353726998388213,0.009261378772075581,0.007811487309452544,0.05828772327919705,0.02241817866799742,0.0244169294323945,0.026255884722089652,0.029981689053320274,0.03230646316456561,0.03142236430442517,0.03541210946195125,0.021660602739832755,0.01946461110915548,0.10539480546611756,0.12861793768752255,0.048798337521621306,0.0034575763803679376,-0.001511220621340092,-0.00037081549592275765,0.12206645748943687,0.018731411506718317,0.043034992426122395,0.03513474115792013,0.12187819628828694,0.11085410570774382,0.08304842674202915,0.10595987703792403,0.5463600548669849,0.6350043005478806,0.9371843306041457,1.0,0.055178671952314295,0.020632272144159466,0.030158077355514443,0.03294994487326624,0.04914178962119393,-0.001438147560429247,0.01111636109875002,-0.014563560144800534,-0.012433189597958512,-0.02277783912448037,0.015987981504403555,0.017887952980380484,0.004004087124460395,0.035580937012684596,0.06639690297361842,0.010767572726152785,-0.0028268441723875875,-0.0028147057310087403,-0.00347538622114707,-0.003069143426735306,-0.002948398596316796,-0.0032419554109759515,-0.016565731732303045,0.008762058931684627,0.023277433350981844
